Symbol,Date,Open,High,Low,Close,Volume
ACPL,06-Jun-2014,159.99,160.00,158.00,158.04,16500
ACPL,09-Jun-2014,159.98,160.00,158.75,158.88,10500
ACPL,10-Jun-2014,158.07,162.00,157.00,158.63,89400
ACPL,11-Jun-2014,161.00,161.75,160.60,161.02,29900
ACPL,12-Jun-2014,161.00,161.00,160.00,160.00,7200
ACPL,13-Jun-2014,159.00,160.89,158.00,158.53,5900
ACPL,16-Jun-2014,158.56,159.00,158.00,158.08,6900
ACPL,17-Jun-2014,157.00,158.50,156.80,158.00,59200
ACPL,18-Jun-2014,159.00,160.00,158.00,158.00,10400
ACPL,19-Jun-2014,157.00,158.00,156.00,156.11,27900
ACPL,20-Jun-2014,157.30,158.90,150.00,153.70,28600
ACPL,23-Jun-2014,154.60,157.98,149.00,154.18,29800
ACPL,24-Jun-2014,156.95,159.00,156.95,158.23,115100
ACPL,25-Jun-2014,158.51,160.00,155.10,156.11,15500
ACPL,26-Jun-2014,154.06,155.26,154.01,155.10,900
ACPL,27-Jun-2014,156.20,156.50,156.00,156.50,2400
ACPL,30-Jun-2014,156.01,158.70,156.00,157.70,10000
ACPL,02-Jul-2014,159.50,160.00,157.00,157.01,11000
ACPL,03-Jul-2014,158.50,160.00,158.50,159.50,9900
ACPL,04-Jul-2014,160.00,160.50,159.00,159.14,8300
ACPL,07-Jul-2014,159.75,159.75,159.30,159.65,7600
ACPL,08-Jul-2014,159.65,159.89,159.00,159.20,5900
ACPL,09-Jul-2014,159.00,159.00,159.00,159.00,1900
ACPL,10-Jul-2014,159.99,161.50,159.00,159.93,9400
ACPL,11-Jul-2014,159.00,159.50,158.72,159.25,2800
ACPL,14-Jul-2014,160.50,161.00,157.01,158.13,57600
ACPL,15-Jul-2014,159.00,160.00,157.00,160.00,14500
ACPL,16-Jul-2014,160.00,160.50,159.01,159.88,8000
ACPL,17-Jul-2014,160.50,167.87,160.50,167.87,207700
ACPL,18-Jul-2014,168.99,173.89,166.01,172.36,111100
ACPL,21-Jul-2014,172.20,178.25,172.20,177.98,49700
ACPL,22-Jul-2014,177.00,177.50,171.25,175.00,29400
ACPL,23-Jul-2014,175.00,183.75,175.00,181.85,95500
ACPL,24-Jul-2014,185.25,187.00,182.99,185.12,229400
ACPL,28-Jul-2014,183.30,183.30,182.01,182.01,4400
ACPL,04-Aug-2014,182.98,182.98,172.91,172.91,18800
ACPL,05-Aug-2014,172.95,173.50,165.50,166.34,148200
ACPL,06-Aug-2014,162.45,164.00,162.00,163.37,23900
ACPL,07-Aug-2014,162.40,168.50,162.40,166.78,17000
ACPL,08-Aug-2014,169.75,169.90,166.55,167.61,21400
ACPL,11-Aug-2014,161.00,163.97,159.23,159.31,50900
ACPL,12-Aug-2014,156.00,163.90,152.00,158.63,8400
ACPL,13-Aug-2014,159.99,162.00,158.25,161.75,55700
ACPL,15-Aug-2014,161.10,162.50,154.00,156.79,180400
ACPL,18-Aug-2014,150.15,159.85,150.15,157.01,22400
ACPL,19-Aug-2014,157.00,157.40,152.50,154.54,7400
ACPL,20-Aug-2014,151.00,162.26,151.00,161.99,84400
ACPL,21-Aug-2014,167.85,167.85,158.75,159.85,48100
ACPL,22-Aug-2014,159.00,159.70,158.00,159.68,4600
ACPL,25-Aug-2014,159.00,159.87,157.50,157.90,14700
ACPL,26-Aug-2014,155.51,158.60,154.00,157.50,65300
ACPL,27-Aug-2014,155.07,160.00,154.78,160.00,38600
ACPL,28-Aug-2014,159.00,165.00,159.00,163.03,108300
ACPL,29-Aug-2014,163.90,170.49,163.90,169.43,37300
ACPL,01-Sep-2014,168.50,169.00,162.18,165.89,8600
ACPL,02-Sep-2014,170.00,172.00,167.50,170.30,12800
ACPL,03-Sep-2014,169.55,178.81,169.00,178.67,42700
ACPL,04-Sep-2014,179.00,187.60,178.50,187.00,169300
ACPL,05-Sep-2014,185.00,186.50,180.01,182.98,32400
ACPL,08-Sep-2014,182.50,184.00,180.00,183.20,67000
ACPL,09-Sep-2014,186.80,186.88,183.15,184.01,26600
ACPL,10-Sep-2014,184.00,184.00,181.50,181.74,7700
ACPL,11-Sep-2014,183.39,185.00,179.55,182.95,40800
ACPL,12-Sep-2014,183.00,183.70,180.36,181.17,5700
ACPL,15-Sep-2014,180.50,184.00,180.17,180.61,6100
ACPL,16-Sep-2014,181.90,182.95,181.00,181.30,20900
ACPL,17-Sep-2014,180.25,182.85,180.25,182.22,16200
ACPL,18-Sep-2014,180.67,183.25,180.60,182.92,10900
ACPL,19-Sep-2014,181.80,186.00,181.50,184.14,10100
ACPL,22-Sep-2014,171.01,171.01,165.55,168.52,7800
ACPL,23-Sep-2014,168.00,172.99,168.00,170.57,9900
ACPL,24-Sep-2014,170.00,171.00,170.00,170.02,6100
ACPL,25-Sep-2014,168.50,178.00,165.00,176.00,61100
ACPL,26-Sep-2014,177.98,177.98,167.20,170.91,8700
ACPL,29-Sep-2014,169.00,169.00,169.00,169.00,500
ACPL,30-Sep-2014,170.90,177.45,166.90,177.01,23500
ACPL,01-Oct-2014,177.50,180.00,176.00,176.50,2400
ACPL,02-Oct-2014,175.30,175.30,175.01,175.01,1300
ACPL,09-Oct-2014,174.00,174.00,171.10,172.00,5900
ACPL,10-Oct-2014,171.95,175.00,171.95,174.47,3000
ACPL,13-Oct-2014,173.00,183.19,172.00,176.35,33200
ACPL,14-Oct-2014,179.00,180.00,174.99,175.00,14300
ACPL,15-Oct-2014,175.00,176.60,174.50,175.24,15400
ACPL,16-Oct-2014,172.10,176.00,172.10,175.19,19400
ACPL,17-Oct-2014,177.00,178.00,173.10,174.99,22700
ACPL,20-Oct-2014,175.00,175.05,174.00,174.00,1800
ACPL,21-Oct-2014,175.00,175.00,174.00,175.00,6100
ACPL,22-Oct-2014,175.00,175.00,172.00,172.03,11500
ACPL,23-Oct-2014,171.85,171.85,171.75,171.77,1000
ACPL,24-Oct-2014,174.80,175.00,174.80,175.00,700
ACPL,27-Oct-2014,174.99,175.00,173.10,173.93,3400
ACPL,28-Oct-2014,174.50,175.00,174.00,175.00,13300
ACPL,29-Oct-2014,175.00,175.00,173.50,173.63,2000
ACPL,30-Oct-2014,174.94,174.94,172.61,172.95,500
ACPL,31-Oct-2014,171.53,171.53,171.00,171.03,11600
ACPL,05-Nov-2014,171.00,173.35,170.50,172.16,29400
ACPL,06-Nov-2014,174.99,175.00,173.50,173.97,36100
ACPL,07-Nov-2014,173.50,175.00,173.50,174.75,14800
ACPL,10-Nov-2014,174.00,176.01,174.00,175.27,164200
ACPL,11-Nov-2014,174.25,175.00,173.25,173.66,32500
ACPL,12-Nov-2014,175.00,177.48,172.51,174.67,327800
ACPL,13-Nov-2014,173.60,174.50,172.51,172.91,18600
ACPL,14-Nov-2014,174.00,175.00,172.90,173.12,33700
ACPL,17-Nov-2014,175.75,175.75,173.50,173.51,53100
ACPL,18-Nov-2014,174.00,175.25,172.50,174.08,58200
ACPL,19-Nov-2014,174.98,175.00,172.00,172.57,40500
ACPL,20-Nov-2014,171.00,172.00,168.51,171.92,6100
ACPL,21-Nov-2014,170.00,173.95,170.00,173.24,1500
ACPL,24-Nov-2014,174.50,174.55,171.80,171.90,4100
ACPL,25-Nov-2014,172.00,172.50,171.00,172.00,2400
ACPL,26-Nov-2014,172.50,172.50,171.99,172.00,1600
ACPL,27-Nov-2014,172.00,172.50,163.40,172.25,8200
ACPL,28-Nov-2014,173.80,178.25,165.50,175.69,222500
ACPL,01-Dec-2014,172.00,179.00,172.00,176.08,275800
ACPL,02-Dec-2014,177.20,178.50,175.00,175.87,156200
ACPL,03-Dec-2014,177.50,178.45,176.00,176.29,53600
ACPL,04-Dec-2014,176.90,183.60,176.90,177.50,1029900
ACPL,05-Dec-2014,179.99,186.37,179.00,186.22,956400
ACPL,08-Dec-2014,189.89,195.38,189.00,194.99,501400
ACPL,09-Dec-2014,195.90,196.90,192.50,195.07,446800
ACPL,10-Dec-2014,194.50,197.00,186.00,187.82,553000
ACPL,11-Dec-2014,189.86,193.00,187.00,187.61,288000
ACPL,12-Dec-2014,189.90,195.14,189.00,193.59,730900
ACPL,15-Dec-2014,193.60,199.50,193.60,195.78,344200
ACPL,16-Dec-2014,196.00,197.20,186.22,189.72,378700
ACPL,17-Dec-2014,190.00,194.40,186.00,191.87,209200
ACPL,18-Dec-2014,196.09,197.50,188.05,195.05,227800
ACPL,19-Dec-2014,195.00,201.00,192.75,198.55,256400
ACPL,22-Dec-2014,198.00,199.80,193.50,196.98,318300
ACPL,23-Dec-2014,197.00,199.90,197.00,199.22,109600
ACPL,24-Dec-2014,200.00,200.00,195.00,197.03,212000
ACPL,26-Dec-2014,195.01,197.88,194.00,195.49,15700
ACPL,29-Dec-2014,194.01,195.50,192.00,195.22,13100
ACPL,30-Dec-2014,195.96,196.50,193.60,195.78,21100
ACPL,31-Dec-2014,196.00,197.00,194.00,195.17,252000
ACPL,01-Jan-2015,196.50,204.92,196.50,204.92,408100
ACPL,02-Jan-2015,207.00,214.00,206.10,210.51,337500
ACPL,05-Jan-2015,212.00,212.00,208.50,211.14,679500
ACPL,06-Jan-2015,209.00,213.97,208.00,210.40,362400
ACPL,07-Jan-2015,211.00,219.00,210.00,215.50,350600
ACPL,08-Jan-2015,217.98,218.00,210.00,210.76,153700
ACPL,09-Jan-2015,212.50,214.00,208.00,209.86,95400
ACPL,12-Jan-2015,208.50,210.90,207.00,207.15,16200
ACPL,13-Jan-2015,208.25,208.25,204.00,207.82,63300
ACPL,14-Jan-2015,209.75,210.15,208.00,208.49,20200
ACPL,15-Jan-2015,209.00,211.00,204.25,205.65,106000
ACPL,16-Jan-2015,206.95,208.49,203.00,206.30,238300
ACPL,19-Jan-2015,208.99,211.50,207.00,210.54,82600
ACPL,20-Jan-2015,212.99,213.00,208.08,210.00,76700
ACPL,21-Jan-2015,209.10,213.00,209.10,211.75,230500
ACPL,22-Jan-2015,212.70,212.70,210.10,210.17,157700
ACPL,23-Jan-2015,209.10,215.40,209.10,210.99,252600
ACPL,26-Jan-2015,213.10,214.00,210.50,211.15,80400
ACPL,27-Jan-2015,209.50,213.60,209.50,211.25,83400
ACPL,28-Jan-2015,214.95,215.98,210.50,210.83,273100
ACPL,29-Jan-2015,211.91,215.00,211.91,213.29,97800
ACPL,30-Jan-2015,213.99,216.40,213.99,214.59,177300
ACPL,02-Feb-2015,214.00,216.41,212.00,213.24,204200
ACPL,03-Feb-2015,213.99,214.00,209.50,210.64,61600
ACPL,04-Feb-2015,211.70,214.25,210.00,210.15,150500
ACPL,06-Feb-2015,213.98,215.00,213.00,214.87,326200
ACPL,09-Feb-2015,215.98,216.00,213.90,214.45,139900
ACPL,10-Feb-2015,213.87,213.87,211.70,212.16,92300
ACPL,11-Feb-2015,213.95,213.95,210.20,210.97,77100
ACPL,12-Feb-2015,208.00,208.10,199.00,203.23,52400
ACPL,13-Feb-2015,206.90,206.90,203.00,204.64,8100
ACPL,16-Feb-2015,203.00,203.00,194.55,201.83,17000
ACPL,17-Feb-2015,204.37,204.44,200.00,201.61,27400
ACPL,18-Feb-2015,199.00,201.00,199.00,200.82,7300
ACPL,19-Feb-2015,201.50,202.99,200.00,200.16,7200
ACPL,20-Feb-2015,200.01,200.17,195.00,196.54,14900
ACPL,23-Feb-2015,198.00,198.01,197.00,198.00,5100
ACPL,24-Feb-2015,195.05,198.98,195.00,195.64,5800
ACPL,25-Feb-2015,195.00,195.00,192.50,192.84,19100
ACPL,26-Feb-2015,195.99,196.60,193.00,194.89,5900
ACPL,27-Feb-2015,194.01,194.10,193.00,193.05,3600
ACPL,02-Mar-2015,190.50,191.00,190.00,190.50,9600
ACPL,03-Mar-2015,190.00,190.00,186.00,187.99,116200
ACPL,04-Mar-2015,189.00,189.00,186.00,186.63,34200
ACPL,05-Mar-2015,188.00,190.00,188.00,190.00,35300
ACPL,06-Mar-2015,190.50,191.50,190.00,190.96,36500
ACPL,09-Mar-2015,190.50,190.50,187.00,187.02,8100
ACPL,10-Mar-2015,186.00,186.00,181.50,182.10,15300
ACPL,11-Mar-2015,181.01,185.00,181.00,184.68,21400
ACPL,12-Mar-2015,184.00,187.15,184.00,187.00,55200
ACPL,13-Mar-2015,185.00,191.00,185.00,190.95,53400
ACPL,16-Mar-2015,196.15,196.15,190.15,191.00,22100
ACPL,17-Mar-2015,190.01,191.95,189.00,191.17,15200
ACPL,18-Mar-2015,190.00,190.00,183.00,184.95,49100
ACPL,19-Mar-2015,188.00,188.00,184.99,185.00,94100
ACPL,20-Mar-2015,187.00,188.00,186.00,186.11,161500
ACPL,24-Mar-2015,188.00,188.10,184.00,185.11,78900
ACPL,25-Mar-2015,183.10,185.00,183.10,185.00,400
ACPL,26-Mar-2015,185.00,185.00,182.05,182.05,11300
ACPL,27-Mar-2015,182.00,185.00,179.95,180.26,82900
ACPL,30-Mar-2015,175.00,183.00,171.25,172.34,103600
ACPL,31-Mar-2015,178.25,180.95,178.25,180.95,59800
ACPL,01-Apr-2015,183.90,189.00,183.90,185.53,5800
ACPL,02-Apr-2015,189.50,192.00,189.49,191.67,5900
ACPL,03-Apr-2015,191.50,194.00,191.50,193.03,8400
ACPL,06-Apr-2015,191.01,200.70,190.00,198.07,75000
ACPL,07-Apr-2015,192.00,199.95,192.00,199.15,50700
ACPL,08-Apr-2015,197.00,202.00,197.00,199.00,34000
ACPL,09-Apr-2015,198.00,204.00,197.00,202.40,14500
ACPL,10-Apr-2015,203.00,212.52,202.50,212.52,218200
ACPL,13-Apr-2015,211.50,216.80,208.60,215.47,147400
ACPL,14-Apr-2015,210.00,213.90,205.06,210.46,159000
ACPL,15-Apr-2015,209.98,209.98,202.00,203.73,14900
ACPL,16-Apr-2015,201.35,203.00,200.00,200.00,34400
ACPL,17-Apr-2015,201.99,201.99,199.00,199.81,64800
ACPL,20-Apr-2015,201.56,202.90,199.00,199.98,44700
ACPL,21-Apr-2015,198.00,201.00,197.10,200.05,21000
ACPL,22-Apr-2015,200.00,206.00,200.00,205.00,10500
ACPL,23-Apr-2015,203.00,205.00,201.20,201.34,3600
ACPL,24-Apr-2015,204.10,204.10,200.00,200.75,2100
ACPL,27-Apr-2015,200.00,202.99,199.75,202.38,31500
ACPL,28-Apr-2015,200.01,200.10,199.50,199.66,1900
ACPL,29-Apr-2015,200.00,201.90,200.00,200.24,11900
ACPL,30-Apr-2015,200.00,202.00,199.60,200.05,12000
ACPL,04-May-2015,202.24,204.00,202.00,203.87,24700
ACPL,05-May-2015,203.50,209.75,203.50,207.52,26700
ACPL,06-May-2015,207.00,210.00,207.00,207.50,8100
ACPL,07-May-2015,207.00,211.00,207.00,210.00,12600
ACPL,08-May-2015,205.05,207.00,204.00,205.23,3500
ACPL,11-May-2015,203.02,205.00,199.60,202.73,13200
ACPL,12-May-2015,200.00,203.80,195.00,198.21,30200
ACPL,13-May-2015,200.00,200.00,198.00,198.00,8100
ACPL,14-May-2015,199.00,199.00,197.10,198.15,3500
ACPL,15-May-2015,196.00,196.00,188.25,188.56,337200
ACPL,18-May-2015,188.00,189.00,187.15,188.00,9400
ACPL,19-May-2015,185.50,187.00,185.50,187.00,2600
ACPL,20-May-2015,187.00,187.00,184.50,184.51,19000
ACPL,25-May-2015,187.50,189.00,187.50,189.00,4600
ACPL,26-May-2015,189.00,192.00,187.00,191.00,3500
ACPL,27-May-2015,192.00,195.00,190.00,192.00,6700
ACPL,28-May-2015,192.00,192.00,192.00,192.00,100
ACPL,29-May-2015,190.00,191.00,187.99,188.15,12900
ACPL,01-Jun-2015,188.00,191.50,188.00,191.00,3100
ACPL,02-Jun-2015,191.00,192.00,190.00,191.47,19700
ACPL,03-Jun-2015,190.25,191.10,190.00,190.10,8100
ACPL,04-Jun-2015,192.00,192.45,191.00,192.10,1700
ACPL,05-Jun-2015,191.50,191.99,190.13,190.91,26700
ACPL,08-Jun-2015,181.37,200.15,181.37,200.07,54300
ACPL,09-Jun-2015,200.99,203.00,197.15,197.94,12200
ACPL,10-Jun-2015,200.00,200.00,196.11,196.13,1200
ACPL,11-Jun-2015,200.00,200.00,194.20,194.67,9500
ACPL,12-Jun-2015,197.77,197.85,197.00,197.00,1200
ACPL,15-Jun-2015,199.00,199.05,197.00,197.50,10200
ACPL,16-Jun-2015,195.00,195.00,194.25,194.50,8100
ACPL,17-Jun-2015,190.01,192.00,190.01,190.61,24800
ACPL,18-Jun-2015,190.02,192.00,190.00,192.00,6900
ACPL,19-Jun-2015,192.45,192.45,192.00,192.30,300
ACPL,22-Jun-2015,195.00,195.00,188.10,190.00,1800
ACPL,23-Jun-2015,190.00,190.00,188.00,189.14,25300
ACPL,24-Jun-2015,187.60,191.00,187.00,190.87,9200
ACPL,25-Jun-2015,190.00,190.99,188.01,190.00,6100
ACPL,26-Jun-2015,190.01,190.01,189.00,189.63,6000
ACPL,29-Jun-2015,190.00,190.00,188.00,188.40,3500
ACPL,30-Jun-2015,190.50,191.50,188.00,190.60,7700
ACPL,01-Jul-2015,194.00,194.00,191.00,191.62,7800
ACPL,02-Jul-2015,192.00,192.60,191.00,191.94,81800
ACPL,03-Jul-2015,192.90,201.53,192.90,201.53,59100
ACPL,06-Jul-2015,205.25,211.60,202.99,211.55,1257100
ACPL,07-Jul-2015,214.00,215.75,211.00,213.21,649400
ACPL,08-Jul-2015,213.51,215.00,211.51,213.16,118300
ACPL,09-Jul-2015,210.00,213.95,209.00,209.85,18100
ACPL,10-Jul-2015,205.60,213.00,205.55,210.29,66400
ACPL,13-Jul-2015,211.77,219.00,211.77,216.50,33600
ACPL,14-Jul-2015,217.00,218.50,216.00,216.00,36600
ACPL,15-Jul-2015,216.00,216.00,212.00,212.00,14500
ACPL,16-Jul-2015,211.01,214.98,211.01,212.23,5500
ACPL,22-Jul-2015,210.50,210.97,210.00,210.75,6800
ACPL,23-Jul-2015,212.00,215.00,208.01,209.00,17200
ACPL,24-Jul-2015,209.00,213.00,205.00,206.75,24500
ACPL,27-Jul-2015,202.10,203.99,201.50,201.93,134500
ACPL,28-Jul-2015,202.01,203.50,201.00,202.14,162700
ACPL,29-Jul-2015,208.90,208.90,198.50,199.12,185000
ACPL,30-Jul-2015,200.10,202.50,200.00,201.71,214300
ACPL,31-Jul-2015,200.00,201.99,200.00,201.52,6500
ACPL,03-Aug-2015,200.00,200.01,197.00,199.01,17800
ACPL,04-Aug-2015,200.00,202.00,199.00,200.98,26700
ACPL,05-Aug-2015,201.90,204.00,198.00,200.96,156400
ACPL,06-Aug-2015,200.00,201.00,199.00,199.98,158000
ACPL,07-Aug-2015,200.00,201.90,199.00,199.80,37300
ACPL,10-Aug-2015,202.00,202.00,197.00,199.45,49900
ACPL,11-Aug-2015,200.00,205.49,198.51,204.08,82600
ACPL,12-Aug-2015,206.70,206.70,199.00,200.58,40700
ACPL,13-Aug-2015,200.01,207.00,196.00,199.16,277500
ACPL,17-Aug-2015,202.00,202.00,197.85,198.06,83800
ACPL,18-Aug-2015,199.99,200.00,196.00,196.06,14800
ACPL,19-Aug-2015,198.50,199.00,197.00,198.12,17300
ACPL,20-Aug-2015,198.00,200.00,197.95,197.97,15500
ACPL,21-Aug-2015,196.16,196.16,192.25,196.00,14200
ACPL,24-Aug-2015,194.00,196.00,187.00,190.55,11700
ACPL,25-Aug-2015,193.00,196.99,193.00,195.82,9900
ACPL,26-Aug-2015,193.20,196.00,193.10,193.55,11200
ACPL,27-Aug-2015,195.95,195.95,195.10,195.50,2600
ACPL,28-Aug-2015,194.00,201.00,194.00,200.35,30200
ACPL,31-Aug-2015,198.10,202.00,198.00,201.00,13400
ACPL,01-Sep-2015,201.10,203.49,200.00,200.01,18500
ACPL,02-Sep-2015,200.21,201.00,200.12,201.00,2000
ACPL,03-Sep-2015,202.70,202.70,200.01,201.98,5500
ACPL,04-Sep-2015,200.02,200.10,196.00,198.43,7800
ACPL,07-Sep-2015,197.00,199.00,193.12,196.40,8300
ACPL,08-Sep-2015,194.76,198.50,194.76,197.96,13700
ACPL,09-Sep-2015,198.84,199.87,198.30,198.97,1900
ACPL,10-Sep-2015,198.00,201.37,198.00,200.99,19200
ACPL,11-Sep-2015,190.01,194.00,186.00,187.18,28000
ACPL,14-Sep-2015,189.98,189.98,184.00,184.18,13600
ACPL,15-Sep-2015,184.00,184.00,182.51,182.92,2700
ACPL,16-Sep-2015,184.75,186.35,184.00,184.11,6400
ACPL,17-Sep-2015,183.61,183.61,182.00,182.30,10400
ACPL,18-Sep-2015,189.89,189.89,182.55,183.28,600
ACPL,21-Sep-2015,183.50,183.50,181.00,181.71,11000
ACPL,22-Sep-2015,185.00,185.00,182.50,183.00,4600
ACPL,23-Sep-2015,182.00,182.00,180.05,180.62,6500
ACPL,28-Sep-2015,180.06,182.95,175.00,176.87,21600
ACPL,29-Sep-2015,176.01,176.01,173.50,173.53,1700
ACPL,30-Sep-2015,174.00,175.00,172.50,174.82,4300
ACPL,01-Oct-2015,172.00,176.00,172.00,173.58,69600
ACPL,02-Oct-2015,173.03,173.50,172.01,173.01,136200
ACPL,05-Oct-2015,173.25,176.00,173.25,174.00,3200
ACPL,06-Oct-2015,176.00,176.00,174.11,174.43,5200
ACPL,07-Oct-2015,175.00,175.00,174.02,174.08,2400
ACPL,08-Oct-2015,174.20,179.00,174.20,178.72,14500
ACPL,09-Oct-2015,177.11,182.00,177.11,180.68,10600
ACPL,12-Oct-2015,182.00,183.00,176.00,178.52,10600
ACPL,13-Oct-2015,179.00,179.00,177.00,177.04,20200
ACPL,14-Oct-2015,177.04,177.04,177.04,177.04,100
ACPL,15-Oct-2015,178.00,178.00,177.10,177.33,4600
ACPL,16-Oct-2015,178.00,178.00,176.00,177.00,200
ACPL,19-Oct-2015,177.20,178.20,176.05,176.05,6700
ACPL,20-Oct-2015,176.00,177.90,176.00,177.90,10900
ACPL,21-Oct-2015,178.00,180.00,178.00,179.79,21700
ACPL,22-Oct-2015,181.50,183.50,178.62,181.87,5200
ACPL,26-Oct-2015,180.10,180.10,177.50,178.39,4500
ACPL,27-Oct-2015,175.60,179.00,175.60,176.96,5700
ACPL,28-Oct-2015,177.10,177.99,174.60,176.09,20200
ACPL,29-Oct-2015,177.00,177.00,176.25,176.63,3800
ACPL,30-Oct-2015,171.01,176.25,171.01,176.01,2100
ACPL,02-Nov-2015,177.50,177.50,174.00,176.46,11300
ACPL,03-Nov-2015,176.00,177.50,175.00,177.50,4100
ACPL,04-Nov-2015,178.00,178.30,176.07,178.00,17800
ACPL,05-Nov-2015,176.01,178.80,176.00,178.47,3000
ACPL,06-Nov-2015,178.75,178.75,176.00,176.97,6300
ACPL,09-Nov-2015,178.75,178.80,175.50,175.51,1200
ACPL,10-Nov-2015,175.50,177.84,175.00,176.95,12100
ACPL,11-Nov-2015,175.01,175.01,173.00,173.64,7300
ACPL,12-Nov-2015,172.51,176.99,172.51,176.01,3600
ACPL,13-Nov-2015,175.05,175.51,175.01,175.30,1300
ACPL,16-Nov-2015,172.70,175.00,172.70,173.68,1100
ACPL,17-Nov-2015,176.00,176.70,174.99,174.99,9700
ACPL,18-Nov-2015,176.00,176.00,176.00,176.00,900
ACPL,19-Nov-2015,175.50,175.50,174.00,174.00,8500
ACPL,20-Nov-2015,174.99,175.00,174.00,174.00,2200
ACPL,23-Nov-2015,173.52,174.00,173.52,173.95,1500
ACPL,24-Nov-2015,174.51,174.51,173.50,173.50,3100
ACPL,25-Nov-2015,172.01,172.01,172.00,172.00,800
ACPL,26-Nov-2015,172.21,173.50,169.00,169.31,16900
ACPL,27-Nov-2015,170.90,170.90,169.05,169.09,2500
ACPL,30-Nov-2015,168.01,168.01,168.00,168.01,500
ACPL,01-Dec-2015,166.00,168.26,166.00,166.05,2500
ACPL,02-Dec-2015,165.00,170.00,165.00,167.46,4300
ACPL,03-Dec-2015,170.90,171.00,168.25,168.28,800
ACPL,04-Dec-2015,170.00,171.00,168.50,168.63,2000
ACPL,07-Dec-2015,171.90,172.00,170.11,170.16,2500
ACPL,08-Dec-2015,172.00,172.40,172.00,172.13,2000
ACPL,09-Dec-2015,172.00,174.90,172.00,172.35,7200
ACPL,10-Dec-2015,174.00,180.96,169.04,175.28,324200
ACPL,11-Dec-2015,175.00,176.00,169.99,170.00,18100
ACPL,14-Dec-2015,170.25,170.92,166.00,169.21,11900
ACPL,15-Dec-2015,170.00,170.00,169.00,170.00,2100
ACPL,16-Dec-2015,172.89,173.00,170.00,171.00,1400
ACPL,17-Dec-2015,172.00,172.00,169.56,170.85,6000
ACPL,18-Dec-2015,172.49,172.49,167.70,167.99,19700
ACPL,21-Dec-2015,166.31,166.50,160.10,164.30,36000
ACPL,22-Dec-2015,167.99,168.00,163.20,164.49,10800
ACPL,23-Dec-2015,163.51,164.20,162.25,162.74,13700
ACPL,28-Dec-2015,164.25,164.25,163.00,163.70,43700
ACPL,29-Dec-2015,163.50,166.00,163.50,165.47,36300
ACPL,30-Dec-2015,166.00,167.00,165.21,165.98,67100
ACPL,31-Dec-2015,166.00,169.00,166.00,167.75,23000
ACPL,01-Jan-2016,169.00,175.00,169.00,174.39,82000
ACPL,04-Jan-2016,173.10,175.90,170.01,171.84,389700
ACPL,05-Jan-2016,171.05,175.85,171.00,174.94,40400
ACPL,06-Jan-2016,175.00,176.00,175.00,175.55,7600
ACPL,07-Jan-2016,173.00,176.00,173.00,174.28,11800
ACPL,08-Jan-2016,175.24,175.24,172.50,173.08,21300
ACPL,11-Jan-2016,173.00,175.00,171.00,171.54,40600
ACPL,12-Jan-2016,171.00,174.75,170.00,172.20,127500
ACPL,13-Jan-2016,173.90,174.98,173.00,173.85,27800
ACPL,14-Jan-2016,171.50,171.50,167.00,167.77,113000
ACPL,15-Jan-2016,167.64,168.00,165.02,167.30,8100
ACPL,18-Jan-2016,161.55,166.90,158.94,162.97,62100
ACPL,19-Jan-2016,165.00,168.68,165.00,167.94,11900
ACPL,20-Jan-2016,166.00,171.15,166.00,168.07,244000
ACPL,21-Jan-2016,169.01,172.00,169.01,170.43,17900
ACPL,22-Jan-2016,171.00,174.00,165.00,170.53,40000
ACPL,25-Jan-2016,170.50,171.00,168.52,168.99,19900
ACPL,26-Jan-2016,169.70,170.00,168.50,169.93,8800
ACPL,27-Jan-2016,169.01,171.50,169.00,169.42,11900
ACPL,28-Jan-2016,169.75,170.00,169.00,169.85,10600
ACPL,29-Jan-2016,170.75,172.00,169.11,171.10,83500
ACPL,01-Feb-2016,171.00,177.10,170.90,176.08,84600
ACPL,02-Feb-2016,176.55,183.00,176.55,182.04,72900
ACPL,03-Feb-2016,182.00,183.00,180.00,180.56,31000
ACPL,04-Feb-2016,182.94,182.95,180.00,180.93,57600
ACPL,08-Feb-2016,181.98,183.99,181.00,182.65,26100
ACPL,09-Feb-2016,183.95,183.95,179.99,180.08,70300
ACPL,10-Feb-2016,181.45,181.45,173.01,174.05,103100
ACPL,11-Feb-2016,170.01,174.90,170.01,172.12,34500
ACPL,12-Feb-2016,169.00,169.85,167.10,167.39,5100
ACPL,15-Feb-2016,169.00,170.00,168.51,169.43,16900
ACPL,16-Feb-2016,168.10,168.85,166.50,166.74,26500
ACPL,17-Feb-2016,165.00,166.99,162.50,166.93,168200
ACPL,18-Feb-2016,168.00,169.00,162.26,163.82,24300
ACPL,19-Feb-2016,162.01,162.50,159.99,160.00,6700
ACPL,22-Feb-2016,162.49,162.49,159.10,160.65,4500
ACPL,23-Feb-2016,164.90,164.90,161.00,161.69,900
ACPL,24-Feb-2016,164.89,164.89,155.00,157.74,9400
ACPL,25-Feb-2016,161.90,161.90,155.00,157.74,7700
ACPL,26-Feb-2016,158.00,161.88,158.00,161.15,3600
ACPL,29-Feb-2016,163.00,164.20,161.70,161.85,1100
ACPL,01-Mar-2016,161.00,161.10,160.25,160.55,2200
ACPL,02-Mar-2016,161.00,165.90,161.00,164.77,93800
