Symbol,Date,Open,High,Low,Close,Volume
LUCK,04-Sep-2012,135.35,135.35,134.05,134.38,850200
LUCK,05-Sep-2012,134.25,135.55,134.00,134.30,2019200
LUCK,06-Sep-2012,134.50,134.50,131.90,132.16,1522400
LUCK,07-Sep-2012,132.12,133.50,131.60,132.80,1331800
LUCK,10-Sep-2012,133.00,133.25,130.75,131.24,1177500
LUCK,11-Sep-2012,131.74,131.94,129.90,130.58,856900
LUCK,12-Sep-2012,130.89,133.15,130.80,132.36,2547400
LUCK,13-Sep-2012,133.00,134.20,132.60,133.55,2755500
LUCK,14-Sep-2012,134.05,134.40,133.15,133.47,1073800
LUCK,17-Sep-2012,133.20,133.90,131.31,131.67,594800
LUCK,18-Sep-2012,131.90,132.59,131.11,132.33,1635000
LUCK,19-Sep-2012,132.10,133.42,131.81,132.07,1143100
LUCK,20-Sep-2012,132.00,132.50,129.55,130.72,791000
LUCK,24-Sep-2012,131.00,131.90,130.75,130.87,409800
LUCK,25-Sep-2012,131.10,133.01,131.10,132.02,983800
LUCK,26-Sep-2012,132.87,132.87,131.26,132.37,479500
LUCK,27-Sep-2012,132.29,133.00,131.90,132.53,704300
LUCK,28-Sep-2012,132.80,133.40,132.15,133.14,1450500
LUCK,01-Oct-2012,133.20,135.35,133.00,134.71,2583000
LUCK,02-Oct-2012,134.95,135.15,133.50,133.85,764200
LUCK,03-Oct-2012,133.70,134.70,133.70,134.34,768600
LUCK,04-Oct-2012,134.50,136.10,134.50,135.76,2229600
LUCK,05-Oct-2012,136.00,136.88,134.80,135.22,2656800
LUCK,08-Oct-2012,135.00,136.00,133.50,133.81,815300
LUCK,09-Oct-2012,134.00,139.48,133.70,137.79,5422100
LUCK,10-Oct-2012,138.90,140.89,138.50,138.66,2305300
LUCK,11-Oct-2012,138.66,139.25,137.41,137.77,1199500
LUCK,12-Oct-2012,138.00,138.90,136.80,137.79,1476700
LUCK,15-Oct-2012,138.30,138.75,136.00,136.67,1271300
LUCK,16-Oct-2012,131.20,131.85,130.40,131.41,720300
LUCK,17-Oct-2012,131.48,131.93,130.51,131.50,372100
LUCK,18-Oct-2012,131.99,137.10,131.42,136.49,2524000
LUCK,19-Oct-2012,136.40,141.96,135.65,140.99,2725500
LUCK,22-Oct-2012,141.30,142.00,139.53,140.18,890800
LUCK,23-Oct-2012,140.84,144.49,138.55,139.33,3935500
LUCK,24-Oct-2012,139.52,139.70,137.25,139.11,2116600
LUCK,25-Oct-2012,139.60,140.75,137.67,138.83,2186700
LUCK,30-Oct-2012,139.45,139.90,138.30,139.07,475000
LUCK,31-Oct-2012,139.49,144.40,139.40,143.41,3470200
LUCK,01-Nov-2012,143.75,145.95,143.70,144.19,1815000
LUCK,02-Nov-2012,144.32,145.00,142.40,142.91,1848300
LUCK,05-Nov-2012,143.10,144.49,140.01,141.34,1721500
LUCK,06-Nov-2012,141.55,141.55,139.55,140.43,1702100
LUCK,07-Nov-2012,140.26,141.89,138.76,139.95,3056100
LUCK,08-Nov-2012,140.40,141.00,139.51,140.16,1062200
LUCK,12-Nov-2012,140.48,141.00,138.73,140.49,1279800
LUCK,13-Nov-2012,140.75,141.00,139.20,139.33,685100
LUCK,14-Nov-2012,139.70,140.60,138.71,139.65,2470400
LUCK,15-Nov-2012,140.00,141.65,139.50,140.00,2329200
LUCK,16-Nov-2012,140.70,142.70,140.30,141.42,1230300
LUCK,19-Nov-2012,141.94,143.39,141.03,142.84,3340700
LUCK,20-Nov-2012,143.00,143.49,142.15,142.52,1465100
LUCK,21-Nov-2012,142.75,143.00,140.51,141.37,783300
LUCK,22-Nov-2012,141.94,142.40,141.10,142.01,427600
LUCK,23-Nov-2012,141.70,143.00,141.00,141.83,352200
LUCK,26-Nov-2012,141.88,143.19,141.50,141.66,564200
LUCK,27-Nov-2012,141.99,144.75,141.11,144.41,3482200
LUCK,28-Nov-2012,144.60,146.00,142.50,143.11,2258500
LUCK,29-Nov-2012,143.25,145.35,142.95,144.51,2113800
LUCK,30-Nov-2012,144.80,145.50,143.30,143.96,1367300
LUCK,03-Dec-2012,144.50,145.00,143.51,144.01,991800
LUCK,04-Dec-2012,144.79,145.10,143.75,144.01,872300
LUCK,05-Dec-2012,143.70,144.49,143.11,143.70,1122100
LUCK,06-Dec-2012,143.90,148.10,143.80,147.03,4360200
LUCK,07-Dec-2012,148.48,150.00,145.30,146.20,3537900
LUCK,10-Dec-2012,146.25,146.50,144.20,144.61,370000
LUCK,11-Dec-2012,145.00,145.00,143.02,143.51,499500
LUCK,12-Dec-2012,144.00,146.20,143.70,144.45,1424500
LUCK,13-Dec-2012,144.99,147.70,144.99,147.20,2352200
LUCK,14-Dec-2012,147.70,149.00,147.27,147.63,1364700
LUCK,17-Dec-2012,147.50,149.25,146.50,148.57,841900
LUCK,18-Dec-2012,149.44,150.65,147.80,148.41,1015800
LUCK,19-Dec-2012,148.80,149.20,147.51,148.15,650400
LUCK,20-Dec-2012,148.15,149.00,148.00,148.30,751800
LUCK,21-Dec-2012,148.60,149.38,148.25,148.76,1253800
LUCK,24-Dec-2012,149.00,150.25,148.30,149.83,1064400
LUCK,26-Dec-2012,149.50,149.85,148.50,148.65,261400
LUCK,27-Dec-2012,148.50,149.50,148.01,149.13,646200
LUCK,28-Dec-2012,149.15,150.00,148.01,149.80,862900
LUCK,31-Dec-2012,149.80,154.34,149.80,151.54,3907100
LUCK,01-Jan-2013,151.50,151.70,149.80,150.39,964800
LUCK,02-Jan-2013,150.42,150.42,145.51,147.24,1989700
LUCK,03-Jan-2013,147.50,149.00,147.10,147.58,850000
LUCK,04-Jan-2013,147.25,148.44,145.02,147.52,483200
LUCK,07-Jan-2013,147.50,147.50,145.20,146.54,1360000
LUCK,08-Jan-2013,147.47,147.50,145.75,147.11,724500
LUCK,09-Jan-2013,147.75,150.90,147.30,150.34,3365500
LUCK,10-Jan-2013,151.30,151.30,149.00,149.05,848500
LUCK,11-Jan-2013,149.92,151.50,149.00,150.23,2440900
LUCK,14-Jan-2013,149.16,152.31,148.61,151.96,1105700
LUCK,15-Jan-2013,151.96,151.96,145.99,146.19,2277200
LUCK,16-Jan-2013,146.22,147.75,145.10,146.93,1176900
LUCK,17-Jan-2013,148.05,149.45,146.30,146.70,1745400
LUCK,18-Jan-2013,148.98,151.60,148.95,151.50,1740700
LUCK,21-Jan-2013,151.23,152.22,149.58,151.09,618600
LUCK,22-Jan-2013,151.92,154.00,151.00,153.46,2048400
LUCK,23-Jan-2013,153.38,153.50,151.50,152.67,1399700
LUCK,24-Jan-2013,152.98,155.00,152.98,153.40,1017900
LUCK,28-Jan-2013,154.00,154.06,152.56,153.26,683400
LUCK,29-Jan-2013,153.95,156.70,152.90,155.86,841600
LUCK,30-Jan-2013,156.00,156.96,154.50,155.14,2019700
LUCK,31-Jan-2013,155.80,157.94,154.78,157.48,879200
LUCK,01-Feb-2013,157.49,158.40,156.85,157.59,604800
LUCK,04-Feb-2013,158.00,158.00,156.80,157.21,109900
LUCK,06-Feb-2013,157.50,159.90,156.55,158.45,1549600
LUCK,07-Feb-2013,158.49,158.60,157.00,157.59,302600
LUCK,08-Feb-2013,157.79,158.50,156.80,157.09,332000
LUCK,11-Feb-2013,157.25,158.00,156.52,157.70,350600
LUCK,12-Feb-2013,157.70,159.55,157.15,159.26,830800
LUCK,13-Feb-2013,159.95,160.25,158.65,159.55,1688800
LUCK,14-Feb-2013,159.61,162.00,159.50,161.84,822100
LUCK,15-Feb-2013,161.70,164.00,159.50,162.93,1306800
LUCK,18-Feb-2013,162.94,165.69,161.25,165.00,1507700
LUCK,19-Feb-2013,165.00,166.69,163.51,164.35,771800
LUCK,20-Feb-2013,164.50,169.74,164.50,167.47,1630700
LUCK,21-Feb-2013,167.98,168.88,166.62,167.22,786200
LUCK,22-Feb-2013,166.65,168.90,164.99,168.42,1885500
LUCK,25-Feb-2013,168.40,168.50,165.11,165.82,599500
LUCK,26-Feb-2013,165.30,165.90,162.50,163.80,1015800
LUCK,27-Feb-2013,164.50,166.20,163.15,165.26,562700
LUCK,28-Feb-2013,165.05,167.51,164.11,164.77,991700
LUCK,01-Mar-2013,165.00,167.25,164.85,166.93,1113900
LUCK,04-Mar-2013,166.80,166.80,165.02,166.02,167100
LUCK,05-Mar-2013,166.89,167.50,164.25,165.20,411200
LUCK,06-Mar-2013,165.90,168.38,162.43,165.27,1203400
LUCK,07-Mar-2013,166.90,168.25,165.75,166.93,430000
LUCK,08-Mar-2013,167.50,167.65,165.00,165.11,381900
LUCK,11-Mar-2013,165.50,165.50,160.20,161.11,584300
LUCK,12-Mar-2013,162.00,164.48,158.51,164.05,501700
LUCK,13-Mar-2013,164.85,164.85,160.90,161.26,760300
LUCK,14-Mar-2013,161.75,162.00,160.15,161.01,173000
LUCK,15-Mar-2013,161.01,162.01,159.55,160.97,234500
LUCK,18-Mar-2013,160.06,164.90,159.01,164.54,524700
LUCK,19-Mar-2013,164.90,168.06,164.50,166.21,1262500
LUCK,20-Mar-2013,166.50,169.50,166.50,167.73,1495900
LUCK,21-Mar-2013,168.00,170.90,167.95,169.02,2135100
LUCK,22-Mar-2013,169.02,171.60,167.90,169.74,1966200
LUCK,25-Mar-2013,171.00,172.80,169.55,170.24,662300
LUCK,26-Mar-2013,170.19,170.20,167.90,168.59,895700
LUCK,27-Mar-2013,169.00,169.43,166.00,166.65,818500
LUCK,28-Mar-2013,166.65,167.90,166.30,167.03,151000
LUCK,29-Mar-2013,166.99,168.50,166.70,167.59,643400
LUCK,01-Apr-2013,167.53,170.35,167.25,168.70,977400
LUCK,02-Apr-2013,168.99,171.00,168.99,170.72,736700
LUCK,03-Apr-2013,170.90,171.65,169.90,170.33,671700
LUCK,04-Apr-2013,170.49,171.50,169.00,169.92,489300
LUCK,05-Apr-2013,170.50,170.60,169.50,169.57,129800
LUCK,08-Apr-2013,169.90,171.50,169.90,171.03,345500
LUCK,09-Apr-2013,171.50,174.89,171.20,173.57,2101300
LUCK,10-Apr-2013,173.98,176.25,173.98,175.20,982800
LUCK,11-Apr-2013,175.00,175.25,174.00,174.38,128100
LUCK,12-Apr-2013,174.50,175.25,173.25,174.84,138400
LUCK,15-Apr-2013,174.25,174.49,172.90,173.85,389700
LUCK,16-Apr-2013,173.00,179.40,172.90,174.82,1281500
LUCK,17-Apr-2013,176.39,177.20,172.00,172.20,1176100
LUCK,18-Apr-2013,172.20,175.12,172.01,174.16,680500
LUCK,19-Apr-2013,174.85,175.40,171.50,171.99,413200
LUCK,22-Apr-2013,172.50,172.85,170.45,170.92,229500
LUCK,23-Apr-2013,170.99,172.05,170.10,171.36,247400
LUCK,24-Apr-2013,171.50,175.49,171.10,171.89,1575000
LUCK,25-Apr-2013,172.40,175.00,172.00,174.67,1254600
LUCK,26-Apr-2013,175.00,176.75,174.00,174.02,2208600
LUCK,29-Apr-2013,174.01,174.39,173.00,173.51,513900
LUCK,30-Apr-2013,174.00,174.75,173.50,173.58,353400
LUCK,02-May-2013,174.00,174.80,173.65,173.98,496500
LUCK,03-May-2013,174.70,174.70,173.50,173.89,214600
LUCK,06-May-2013,174.20,174.40,173.00,173.59,425900
LUCK,07-May-2013,174.40,174.40,172.26,172.67,91400
LUCK,08-May-2013,173.50,176.98,173.27,174.14,2034000
LUCK,09-May-2013,175.00,178.80,174.99,176.87,1462900
LUCK,10-May-2013,177.00,177.90,175.65,177.03,122800
LUCK,13-May-2013,178.70,182.00,177.56,178.19,654800
LUCK,14-May-2013,178.90,181.00,178.90,180.65,2393000
LUCK,15-May-2013,180.65,181.90,177.50,178.74,858800
LUCK,16-May-2013,178.00,179.20,178.00,178.68,255100
LUCK,17-May-2013,179.25,179.40,177.53,178.12,968300
LUCK,20-May-2013,178.30,179.95,178.00,179.20,1068600
LUCK,21-May-2013,179.80,182.00,179.60,181.80,2610400
LUCK,22-May-2013,182.25,184.00,181.99,182.58,961100
LUCK,23-May-2013,182.99,183.00,178.60,179.31,423500
LUCK,24-May-2013,179.90,180.00,176.73,177.53,160700
LUCK,27-May-2013,177.30,178.80,175.01,177.49,511800
LUCK,28-May-2013,177.45,180.90,177.45,180.51,467700
LUCK,29-May-2013,181.00,185.00,177.75,178.20,360500
LUCK,30-May-2013,178.50,181.00,177.05,179.20,1292300
LUCK,31-May-2013,179.75,183.00,179.51,182.36,702200
LUCK,03-Jun-2013,182.65,183.00,181.30,182.85,422600
LUCK,04-Jun-2013,183.00,186.00,182.51,185.55,3339800
LUCK,05-Jun-2013,186.00,193.90,186.00,189.81,3146500
LUCK,06-Jun-2013,190.00,195.85,189.75,193.71,2663900
LUCK,07-Jun-2013,194.00,195.75,190.95,191.36,438300
LUCK,10-Jun-2013,191.36,191.99,188.00,189.08,627400
LUCK,11-Jun-2013,188.50,193.95,188.50,193.20,701000
LUCK,12-Jun-2013,192.70,192.75,190.76,191.10,281200
LUCK,13-Jun-2013,193.00,200.65,193.00,200.63,1826300
LUCK,14-Jun-2013,201.47,204.99,197.10,203.65,1485000
LUCK,17-Jun-2013,203.00,206.00,199.60,201.07,1042900
LUCK,18-Jun-2013,202.00,202.70,198.25,198.56,1165800
LUCK,19-Jun-2013,199.89,208.48,199.75,206.86,1773600
LUCK,20-Jun-2013,205.89,207.69,199.92,200.69,963600
LUCK,21-Jun-2013,200.00,202.89,198.10,200.61,778900
LUCK,24-Jun-2013,202.90,208.00,198.00,201.36,2083200
LUCK,25-Jun-2013,201.00,207.49,200.25,202.97,823100
LUCK,26-Jun-2013,204.00,213.00,203.50,210.69,1754200
LUCK,27-Jun-2013,211.00,216.25,206.30,208.71,1093800
LUCK,28-Jun-2013,210.40,214.50,208.00,209.72,1340000
LUCK,01-Jul-2013,210.00,213.05,208.05,208.66,377300
LUCK,02-Jul-2013,209.00,218.85,208.95,218.08,1250700
LUCK,03-Jul-2013,219.00,220.95,218.40,219.71,836000
LUCK,04-Jul-2013,219.99,224.60,219.25,220.58,908400
LUCK,05-Jul-2013,222.49,224.50,221.11,221.70,188800
LUCK,08-Jul-2013,223.89,232.78,222.00,228.88,1154700
LUCK,09-Jul-2013,229.97,240.00,228.60,239.32,1868900
LUCK,10-Jul-2013,240.00,249.89,237.10,247.85,1891100
LUCK,11-Jul-2013,247.99,250.00,241.00,242.74,760600
LUCK,12-Jul-2013,243.00,243.80,241.01,241.65,619500
LUCK,15-Jul-2013,242.49,243.89,231.50,234.65,2441800
LUCK,16-Jul-2013,235.98,239.05,231.90,232.98,666900
LUCK,17-Jul-2013,233.90,234.50,225.25,225.92,988200
LUCK,18-Jul-2013,225.92,230.94,225.00,228.61,473300
LUCK,19-Jul-2013,230.00,231.89,229.55,230.91,1256300
LUCK,22-Jul-2013,231.50,238.00,229.00,234.32,1019800
LUCK,23-Jul-2013,234.00,237.55,234.00,236.29,616500
LUCK,24-Jul-2013,237.89,244.40,237.10,242.67,1668300
LUCK,25-Jul-2013,243.90,243.90,240.20,240.90,330300
LUCK,26-Jul-2013,241.95,244.88,239.15,241.02,759700
LUCK,29-Jul-2013,241.01,242.00,237.50,238.02,255200
LUCK,30-Jul-2013,238.61,241.48,235.25,239.85,499300
LUCK,31-Jul-2013,241.00,244.25,239.75,241.92,302200
LUCK,01-Aug-2013,240.50,243.50,238.00,238.63,682900
LUCK,05-Aug-2013,238.63,243.00,229.20,236.82,806400
LUCK,06-Aug-2013,236.00,237.99,224.98,226.43,487000
LUCK,07-Aug-2013,227.00,232.00,222.50,229.22,822000
LUCK,12-Aug-2013,229.99,239.85,228.00,237.53,642500
LUCK,13-Aug-2013,238.00,239.90,234.61,235.32,371500
LUCK,15-Aug-2013,234.60,237.10,233.75,236.65,422500
LUCK,16-Aug-2013,237.00,239.50,237.00,238.81,300700
LUCK,19-Aug-2013,241.39,242.00,238.50,240.06,639100
LUCK,20-Aug-2013,241.00,242.78,233.99,234.84,970500
LUCK,21-Aug-2013,234.84,237.00,228.11,229.06,352200
LUCK,22-Aug-2013,229.80,231.50,219.91,223.30,680100
LUCK,23-Aug-2013,224.49,227.02,220.00,223.02,394200
LUCK,26-Aug-2013,225.95,234.17,225.95,234.14,893700
LUCK,27-Aug-2013,237.00,237.99,231.10,233.52,477100
LUCK,28-Aug-2013,233.00,233.00,222.50,227.59,442800
LUCK,29-Aug-2013,228.26,229.89,218.50,220.91,769600
LUCK,30-Aug-2013,220.91,228.50,219.15,222.99,618900
LUCK,02-Sep-2013,226.00,226.00,218.50,224.52,646000
LUCK,03-Sep-2013,224.80,235.74,224.80,231.46,871400
LUCK,04-Sep-2013,232.50,233.00,225.25,228.34,415400
LUCK,05-Sep-2013,230.00,236.99,227.50,234.64,414200
LUCK,06-Sep-2013,236.00,240.50,236.00,238.52,743500
LUCK,09-Sep-2013,238.01,246.20,238.00,243.66,1443300
LUCK,10-Sep-2013,245.60,255.84,245.60,255.84,1138200
LUCK,11-Sep-2013,265.00,266.45,258.00,264.79,1367100
LUCK,12-Sep-2013,265.00,265.00,252.99,255.74,1724200
LUCK,13-Sep-2013,255.01,256.90,250.85,251.61,998500
LUCK,16-Sep-2013,245.50,264.19,240.56,251.49,1706400
LUCK,17-Sep-2013,252.99,256.90,248.00,249.83,869100
LUCK,18-Sep-2013,250.99,252.50,238.10,241.50,1406300
LUCK,19-Sep-2013,241.90,251.20,240.00,246.34,612800
LUCK,20-Sep-2013,246.30,251.50,243.83,248.86,843400
LUCK,23-Sep-2013,248.80,253.99,247.99,251.21,298400
LUCK,24-Sep-2013,252.90,253.00,244.00,245.48,250000
LUCK,25-Sep-2013,245.50,246.54,237.00,242.27,551000
LUCK,26-Sep-2013,243.00,243.00,230.16,234.53,881300
LUCK,27-Sep-2013,235.50,235.98,229.78,230.49,335000
LUCK,30-Sep-2013,227.00,236.00,222.40,231.29,1500800
LUCK,01-Oct-2013,230.10,234.90,227.60,233.89,1879400
LUCK,02-Oct-2013,234.90,236.50,231.12,232.42,522100
LUCK,03-Oct-2013,231.51,235.38,229.60,233.98,262900
LUCK,04-Oct-2013,233.98,235.35,232.00,234.24,143000
LUCK,07-Oct-2013,234.19,234.25,226.05,231.63,245200
LUCK,08-Oct-2013,232.90,235.00,231.20,233.59,62900
LUCK,09-Oct-2013,232.35,234.00,232.00,233.56,155100
LUCK,10-Oct-2013,233.80,234.55,231.40,234.35,74500
LUCK,11-Oct-2013,234.99,236.25,233.00,234.98,225300
LUCK,14-Oct-2013,227.90,229.25,226.00,228.06,119800
LUCK,21-Oct-2013,230.95,235.00,230.95,233.09,928900
LUCK,22-Oct-2013,233.51,244.69,233.51,244.12,702000
LUCK,23-Oct-2013,246.75,246.75,239.50,240.11,407100
LUCK,24-Oct-2013,240.01,245.05,234.00,239.67,604100
LUCK,25-Oct-2013,241.90,244.00,237.50,242.27,223700
LUCK,28-Oct-2013,243.00,243.00,237.25,239.98,138200
LUCK,29-Oct-2013,240.60,241.00,238.98,239.00,313300
LUCK,30-Oct-2013,239.70,242.49,239.00,241.45,337700
LUCK,31-Oct-2013,240.10,253.50,240.00,251.73,1455600
LUCK,01-Nov-2013,251.74,259.50,245.98,248.21,2836100
LUCK,04-Nov-2013,246.90,247.20,242.75,245.94,513300
LUCK,05-Nov-2013,246.99,258.00,246.85,255.39,801700
LUCK,06-Nov-2013,257.90,264.00,257.90,260.92,757500
LUCK,07-Nov-2013,260.00,262.99,257.50,258.44,1000200
LUCK,08-Nov-2013,257.50,260.89,255.05,256.34,290100
LUCK,11-Nov-2013,257.40,259.00,256.00,256.49,147600
LUCK,12-Nov-2013,257.11,266.70,257.11,261.37,1291900
LUCK,13-Nov-2013,262.94,262.94,258.50,259.91,323900
LUCK,18-Nov-2013,261.00,267.60,261.00,263.08,1421200
LUCK,19-Nov-2013,263.68,272.99,263.68,265.34,735400
LUCK,20-Nov-2013,266.20,271.50,265.89,268.61,1719700
LUCK,21-Nov-2013,268.51,272.75,268.01,269.76,1150100
LUCK,22-Nov-2013,269.75,269.75,266.50,266.90,254200
LUCK,25-Nov-2013,267.10,269.70,267.00,267.63,134400
LUCK,26-Nov-2013,268.10,269.00,265.05,266.71,63300
LUCK,27-Nov-2013,266.50,269.00,266.00,268.02,212400
LUCK,28-Nov-2013,269.00,271.90,269.00,270.68,355500
LUCK,29-Nov-2013,270.68,282.50,270.68,279.78,623100
LUCK,02-Dec-2013,280.50,285.76,280.00,281.96,214400
LUCK,03-Dec-2013,282.00,284.20,272.32,274.64,608000
LUCK,04-Dec-2013,275.00,279.98,275.00,275.96,270000
LUCK,05-Dec-2013,277.75,284.50,277.50,282.12,532400
LUCK,06-Dec-2013,282.99,285.98,276.50,280.49,598000
LUCK,09-Dec-2013,281.95,282.99,278.00,278.96,430700
LUCK,10-Dec-2013,280.00,281.40,277.16,277.83,140200
LUCK,11-Dec-2013,279.85,280.85,278.06,278.65,185600
LUCK,12-Dec-2013,280.48,283.49,278.11,281.60,424700
LUCK,13-Dec-2013,281.05,284.25,280.99,281.95,275900
LUCK,16-Dec-2013,283.00,291.30,280.12,287.92,1001900
LUCK,17-Dec-2013,289.30,297.49,289.00,291.31,413900
LUCK,18-Dec-2013,293.00,293.00,290.00,292.34,42900
LUCK,19-Dec-2013,292.51,296.90,290.00,292.02,275200
LUCK,20-Dec-2013,291.50,291.60,289.00,289.53,250900
LUCK,23-Dec-2013,290.94,293.45,289.10,291.19,238400
LUCK,24-Dec-2013,292.00,297.89,292.00,295.29,553200
LUCK,26-Dec-2013,296.50,299.89,296.50,297.70,63300
LUCK,27-Dec-2013,297.00,299.00,294.06,298.16,478700
LUCK,30-Dec-2013,298.50,303.50,298.50,301.05,488900
LUCK,31-Dec-2013,303.00,303.00,297.10,299.87,210900
LUCK,01-Jan-2014,301.90,312.00,301.88,310.60,275100
LUCK,02-Jan-2014,311.99,322.95,311.00,321.67,643800
LUCK,03-Jan-2014,323.50,325.99,316.35,317.60,218700
LUCK,06-Jan-2014,317.99,321.49,315.00,316.43,122100
LUCK,07-Jan-2014,316.50,317.45,309.53,314.79,249300
LUCK,08-Jan-2014,314.00,317.80,311.00,312.82,478800
LUCK,09-Jan-2014,314.73,318.75,314.02,317.00,281600
LUCK,10-Jan-2014,316.95,317.00,315.00,315.38,53000
LUCK,13-Jan-2014,316.97,317.50,315.00,315.44,190900
LUCK,15-Jan-2014,316.00,316.50,309.15,310.20,236400
LUCK,16-Jan-2014,311.50,312.00,308.00,308.59,154900
LUCK,17-Jan-2014,309.00,314.80,306.20,307.24,254500
LUCK,20-Jan-2014,309.49,312.85,306.00,309.53,220800
LUCK,21-Jan-2014,310.00,315.10,309.00,313.86,712500
LUCK,22-Jan-2014,315.00,317.80,313.86,316.52,199100
LUCK,23-Jan-2014,317.99,323.50,315.00,317.06,1184400
LUCK,24-Jan-2014,316.01,316.75,313.26,314.26,344600
LUCK,27-Jan-2014,315.00,315.00,300.05,301.01,1310600
LUCK,28-Jan-2014,298.00,304.00,295.27,296.63,410200
LUCK,29-Jan-2014,298.50,303.50,295.00,301.79,633800
LUCK,30-Jan-2014,301.01,302.60,299.01,301.12,171000
LUCK,31-Jan-2014,301.99,311.01,301.00,309.75,1042700
LUCK,03-Feb-2014,311.00,314.00,310.00,310.72,1844300
LUCK,04-Feb-2014,309.50,311.00,306.01,307.45,300700
LUCK,06-Feb-2014,309.49,312.50,309.02,310.47,239900
LUCK,07-Feb-2014,310.00,311.00,306.75,308.69,118500
LUCK,10-Feb-2014,308.50,308.99,297.00,306.47,448800
LUCK,11-Feb-2014,306.50,308.95,304.90,305.78,40300
LUCK,12-Feb-2014,307.50,311.50,307.00,309.48,293600
LUCK,13-Feb-2014,308.66,311.94,300.00,305.12,241500
LUCK,14-Feb-2014,306.50,306.88,302.01,303.19,179100
LUCK,17-Feb-2014,305.75,306.75,302.00,302.57,195100
LUCK,18-Feb-2014,301.00,305.95,301.00,303.71,309100
LUCK,19-Feb-2014,306.00,306.00,302.99,303.61,95900
LUCK,20-Feb-2014,303.00,303.51,300.01,300.73,174300
LUCK,21-Feb-2014,302.00,311.85,296.00,300.94,301800
LUCK,24-Feb-2014,302.11,305.20,302.00,302.23,48900
LUCK,25-Feb-2014,302.25,308.90,297.01,307.24,267100
LUCK,26-Feb-2014,308.25,313.00,303.01,308.56,385900
LUCK,27-Feb-2014,308.30,313.50,306.61,313.10,254500
LUCK,28-Feb-2014,314.50,328.25,311.85,325.77,1048400
LUCK,03-Mar-2014,326.00,331.00,324.00,329.27,646400
LUCK,04-Mar-2014,325.40,338.00,325.00,330.49,1399900
LUCK,05-Mar-2014,331.10,333.00,328.15,331.49,676500
LUCK,06-Mar-2014,332.00,338.90,331.50,334.70,678300
LUCK,07-Mar-2014,334.00,336.90,329.00,330.55,224500
LUCK,10-Mar-2014,332.50,338.99,331.00,337.90,240700
LUCK,11-Mar-2014,338.00,343.00,338.00,338.85,648700
LUCK,12-Mar-2014,340.00,344.99,339.00,340.30,608600
LUCK,13-Mar-2014,342.50,344.99,338.06,340.13,598100
LUCK,14-Mar-2014,341.00,342.50,339.60,340.22,298600
LUCK,17-Mar-2014,340.40,344.00,338.06,338.89,311700
LUCK,18-Mar-2014,339.95,340.88,336.50,337.85,714600
LUCK,19-Mar-2014,337.03,338.00,329.21,330.06,721600
LUCK,20-Mar-2014,330.00,335.50,322.00,324.04,1657300
LUCK,21-Mar-2014,324.00,326.00,318.00,318.64,822200
LUCK,24-Mar-2014,318.50,319.00,312.00,313.07,469800
LUCK,25-Mar-2014,314.99,315.10,309.25,311.48,1794400
LUCK,26-Mar-2014,312.00,316.25,311.00,312.74,714500
LUCK,27-Mar-2014,314.45,320.40,312.00,314.88,2486600
LUCK,28-Mar-2014,315.00,316.43,312.50,313.14,207100
LUCK,31-Mar-2014,314.95,320.60,311.50,316.95,608000
LUCK,01-Apr-2014,318.75,332.79,318.00,332.79,1987200
LUCK,02-Apr-2014,335.90,349.00,335.89,343.46,2338200
LUCK,03-Apr-2014,345.00,360.63,342.55,358.02,2231600
LUCK,04-Apr-2014,363.01,367.00,350.80,352.42,1395200
LUCK,07-Apr-2014,353.00,355.95,350.00,352.93,492200
LUCK,08-Apr-2014,355.00,355.50,349.00,350.89,517100
LUCK,09-Apr-2014,348.03,366.50,345.00,364.23,853700
LUCK,10-Apr-2014,365.40,369.99,363.51,364.54,768000
LUCK,11-Apr-2014,367.50,367.88,360.99,363.60,773100
LUCK,14-Apr-2014,362.89,364.90,358.19,359.47,129400
LUCK,15-Apr-2014,360.00,364.00,355.00,359.21,702200
LUCK,16-Apr-2014,361.11,373.00,360.10,369.08,1086300
LUCK,17-Apr-2014,369.88,372.42,356.00,359.52,992600
LUCK,18-Apr-2014,359.50,363.62,355.00,357.26,226900
LUCK,21-Apr-2014,357.26,358.50,354.01,354.75,52900
LUCK,22-Apr-2014,357.00,364.99,357.00,360.87,205700
LUCK,23-Apr-2014,361.20,365.00,352.50,354.77,785300
LUCK,24-Apr-2014,353.50,363.00,350.00,361.74,400700
LUCK,25-Apr-2014,360.99,363.39,357.00,359.94,549500
LUCK,28-Apr-2014,359.99,361.98,358.02,359.52,44300
LUCK,29-Apr-2014,359.00,359.00,347.10,350.46,330600
LUCK,30-Apr-2014,354.50,362.00,352.00,355.70,333700
LUCK,02-May-2014,356.99,359.05,354.00,356.13,102800
LUCK,05-May-2014,357.99,359.00,354.00,356.23,180200
LUCK,06-May-2014,356.00,356.00,350.00,350.64,136800
LUCK,07-May-2014,350.60,354.00,349.00,350.13,481000
LUCK,08-May-2014,351.50,352.00,348.50,349.97,621000
LUCK,09-May-2014,351.44,351.50,348.00,348.88,71000
LUCK,12-May-2014,350.00,350.50,345.52,346.02,57400
LUCK,13-May-2014,346.00,349.00,343.53,344.83,194200
LUCK,14-May-2014,343.50,346.95,342.50,343.04,179900
LUCK,15-May-2014,344.50,360.00,344.50,355.04,903700
